OrderNumber,WarehouseStatus,CustOrderNum,ItemNumber,Warehouse,OrderQty,ShippedQty,CancelQty
S8285071,XBHOSP,#24082068,A0467U011,AS,1,0,0
S8285071,XBHOSP,#24082068,W8176R012,AS,1,0,0
S8285085,Waved,#24082072,W2799R014,AS,1,0,0
S8285085,Waved,#24082072,W51432R013,AS,1,0,0
FA285097,Ready,#24082077,W9533R044813,AYS012,1,0,0
S8285123,Accepted,#24082080,W9680R00012,AS,1,0,0
S8285123,Accepted,#24082080,U3032RG032992,AS,1,0,0
S8285123,Accepted,#24082080,W51119R032992,AS,1,0,0
S8285123,Accepted,#24082080,W4656R032992,AS,1,0,0
S8285123,Accepted,#24082080,A0480U053842,AS,2,0,0
S8285123,Accepted,#24082080,A0480U030832,AS,1,0,0
S8285123,Accepted,#24082080,A0480U00012,AS,1,0,0
S8285123,Accepted,#24082080,W51298R00012,AS,1,0,0
S8285123,Accepted,#24082080,W51369R032992,AS,1,0,0
S8285118,Waved,#24082082,W9845R054422,AS,1,0,0
S8285118,Waved,#24082082,W9845R048312,AS,1,0,0
S8285101,Waved,#24082083,W9825R01003,AS,1,0,0
V8285131,Backorder,#24082088,W6334R014,AS,1,0,0
S8285133,Accepted,#24082094,A0480U00012,AS,1,0,0
S8285133,Accepted,#24082094,W8278R01002,AS,1,0,0
S8285150,Waved,#24082102,A0054U054421,AS,1,0,0
S8285150,Waved,#24082102,A0054U011,AS,1,0,0
S8285174,Waved,#24082103,W6334R038421,AS,1,0,0
S8285174,Waved,#24082103,W9730R038421,AS,1,0,0
S8285184,Accepted,#24082108,W7066R018581,AS,1,0,0
S8285184,Accepted,#24082108,W51432R038424,AS,1,0,0
S8285184,Accepted,#24082108,W6334R038424,AS,1,0,0
S8285209,Manifested,#24082113,W2791R044812,AS,1,0,0
S8285209,Manifested,#24082113,W54211R044811,AS,1,0,0
S8285209,Manifested,#24082113,W54211R010,AS,1,0,0
S8285208,Waved,#24082114,W51432R038421,AS,1,0,0
S8285208,Waved,#24082114,W51432R011,AS,1,0,0
S8285235,Waved,#24082117,M6154R054423,AS,1,0,0
S8285228,Waved,#24082118,M1251R030404,AS,1,0,0
S8285238,Waved,#24082120,W4603R013,AS,1,0,0
S8285244,Picking,#24082123,M1205R003,AS,1,0,0
S8285244,Picking,#24082123,M1205R013,AS,1,0,0
S8285244,Picking,#24082123,A0545U001,AS,1,0,0
S8285259,Waved,#24082126,M1251R014,AS,1,0,0
S8285264,Waved,#24082130,W6334R044811,AS,1,0,0
S8285285,Waved,#24082132,W51432R010,AS,1,0,0
S8285285,Waved,#24082132,A0480U00012,AS,1,0,0
S8285270,Waved,#24082136,W51432R044812,AS,1,0,0
S8285293,Waved,#24082139,W6240R011,AS,1,0,0
S8285295,Waved,#24082143,A0652U00001,AS,1,0,0
V8285303,accepted,#24082144,A0827U064560911,AV,1,0,0
V8285303,accepted,#24082144,A0191M012,AV,1,0,0
V8285303,accepted,#24082144,M3261R029101,AV,1,0,0
V8285303,accepted,#24082144,M5213R029102,AV,1,0,0
S8285321,Waved,#24082150,W2791R044812,AS,1,0,0
S8285321,Waved,#24082150,W2791R029102,AS,1,0,0
S8285321,Waved,#24082150,W6472RG044812,AS,1,0,0
S8285321,Waved,#24082150,W6472RG048312,AS,1,0,0
MA285323,Accepted,#24082150,W9777R048312,AYS083,1,0,0
S8285309,Waved,#24082151,W6240R013,AS,1,0,0
S8285334,Waved,#24082159,W9845R054421,AS,1,0,0
S8285351,Waved,#24082171,W51432R044812,AS,1,0,0
S8285353,Accepted,#24082173,W51432R044813,AS,1,0,0
S8285368,Waved,#24082175,A0480U00014,AS,1,0,0
S8285368,Waved,#24082175,W6472RG054422,AS,1,0,0
S8285364,Picking,#24082176,A0094W027782,AS,1,0,0
S8285364,Picking,#24082176,A0411W012,AS,1,0,0
S8285364,Picking,#24082176,A0411W029102,AS,1,0,0
S8285364,Picking,#24082176,A0411W058172,AS,1,0,0
V8285364,accepted,#24082176,A0411W025122,AV,1,0,0
S8285364,Picking,#24082176,A0094W012,AS,1,0,0
WFM85364,Invoiced,#24082176,A0094W022882,AYS112,1,1,0
S8285362,Waved,#24082178,W6481R032991,AS,1,0,0
V8285371,Backorder,#24082179,W6472RG055943,AS,1,0,0
S8285374,Waved,#24082181,W9777R012,AS,1,0,0
S8285374,Waved,#24082181,W6472RG044812,AS,1,0,0
S8285375,Manifested,#24082183,N7011F00012OZ,AS,1,0,0
S8285375,Manifested,#24082183,A0286W052011,AS,1,0,0
S8285375,Manifested,#24082183,A0082W012,AS,1,0,0
S8285383,Accepted,#24082184,A0590U0000013,AS,1,0,0
S8285383,Accepted,#24082184,M6169R013,AS,1,0,0
S8285383,Accepted,#24082184,M6169R038423,AS,1,0,0
S8285383,Accepted,#24082184,M6169R004,AS,1,0,0
S8285383,Accepted,#24082184,M6117R013,AS,1,0,0
S8285383,Accepted,#24082184,M1205R040644,AS,1,0,0
S8285383,Accepted,#24082184,M1205R038424,AS,1,0,0
SP285383,Invoiced,#24082184,M6117R040643,AYS032,1,1,0
S8285386,Waved,#24082185,W6240R010,AS,1,0,0
S8285382,XBADDR,#24082189,W2704R013,AS,1,0,0
S8285388,Accepted,#24082192,W1406R038421,AS,1,0,0
S8285388,Accepted,#24082192,W51432R038421,AS,1,0,0
S8285388,Accepted,#24082192,M1205R003,AS,1,0,0
S8285388,Accepted,#24082192,M6154R054383,AS,1,0,0
S8285388,Accepted,#24082192,M6154R021253,AS,1,0,0
S8285406,Waved,#24082199,A0480U00012,AS,1,0,0
S8285406,Waved,#24082199,A0648U044481,AS,1,0,0
S8285406,Waved,#24082199,U5013RG011,AS,1,0,0
V8285526,accepted,EXCHL-23939696-1,W51432R012,AV,1,0,0
S8285428,Waved,#24082204,M1205R004,AS,1,0,0
S8285428,Waved,#24082204,M1205R038424,AS,1,0,0
S8285447,Manifested,#24082206,W9785R013,AS,1,0,0
S8285447,Manifested,#24082206,W9760R032994,AS,1,0,0
S8285442,Accepted,#24082208,U3040RG012,AS,1,0,0
S8285452,Waved,#24082214,W51432R010,AS,1,0,0
KC285462,Ready,#24082217,U3041RG029103,AYS024,1,0,0
KC285462,Ready,#24082217,U5013RG029103,AYS024,1,0,0
S8285475,XBADDR,#24082219,A0357U030834,AS,1,0,0
S8285475,XBADDR,#24082219,A0480U00013,AS,1,0,0
NP285475,Accepted,#24082219,M6143R030403,AYS046,1,0,0
NP285475,Accepted,#24082219,A0480U066434,AYS046,1,0,0
S8285497,Accepted,#24082228,W6290R038423,AS,1,0,0
S8285497,Accepted,#24082228,W6290R013,AS,1,0,0
S8285495,Waved,#24082229,W9680R01004,AS,1,0,0
S8285502,Waved,#24082230,W1444R003,AS,1,0,0
S8285502,Waved,#24082230,W51432R044813,AS,1,0,0
S8285502,Waved,#24082230,W51432R044812,AS,1,0,0
D8285502,Invoiced,#24082230,W54174R012,AM,1,1,0
S8285502,Waved,#24082230,W51436R013,AS,1,0,0
D8285502,Invoiced,#24082230,W54174R013,AM,1,1,0
S8285502,Waved,#24082230,W4677R038503,AS,1,0,0
S8285502,Waved,#24082230,W1444R054423,AS,1,0,0
PM285502,Accepted,#24082230,W54222R012,AYS031,1,0,0
S8285518,Waved,#24082232,W2675RG054872,AS,1,0,0
KC285518,Invoiced,#24082232,W6557R054871,AYS024,1,1,0
S8285530,Waved,#24082239,U3039R058115,AS,1,0,0
S8285551,Waved,#24082242,W9918R054872,AS,1,0,0
PM285551,Accepted,#24082242,W6557R054871,AYS031,1,0,0
S8285578,Waved,#24082244,W6543R003,AS,1,0,0
S8285579,Waved,#24082245,W6295R054422,AS,1,0,0
S8285579,Waved,#24082245,W9845R054421,AS,1,0,0
NS285547,,#24082243,M1224R002,AYS041,1,0,0
NS285547,,#24082243,M1224R029102,AYS041,1,0,0
S8285592,Waved,#24082248,W51298R01003,AS,1,0,0
S8285592,Waved,#24082248,W9680R01004,AS,1,0,0
S8285600,Waved,#24082254,A0590U0000060,AS,1,0,0
S8285625,Waved,#24082258,W2675RG01002,AS,1,0,0
S8285625,Waved,#24082258,W6240R012,AS,1,0,0
S8285640,Manifested,#24082261,A0467U054421,AS,1,0,0
S8285640,Manifested,#24082261,A0485W054423,AS,1,0,0
S8285640,Manifested,#24082261,W2675RG054874,AS,1,0,0
S8285641,Waved,#24082263,W4721R062811,AS,1,0,0
V8285641,Backorder,#24082263,W2704R062811,AV,1,0,0
S8285659,Accepted,#24082270,A0480U01002,AS,1,0,0
S8285659,Accepted,#24082270,W7066R018581,AS,1,0,0
S8285659,Accepted,#24082270,W51104R013,AS,1,0,0
S8285659,Accepted,#24082270,U3041RG012,AS,1,0,0
S8285654,Waved,#24082272,W8278R01000,AS,1,0,0
S8285682,Waved,#24082279,U3031RG054424,AS,1,0,0
S8285682,Waved,#24082279,W6472RG054424,AS,1,0,0
V8285669,accepted,#24082277,W1430R003,AV,1,0,0
V8285669,accepted,#24082277,W51304R029103,AV,1,0,0
S8285690,Waved,#24082280,A0480U00013,AS,2,0,0
MA285692,Ready,#24082282,W7066R018581,AYS083,1,0,0
S8285693,Waved,#24082283,W6472RG044814,AS,1,0,0
S8285701,Waved,#24082285,W3732R044812,AS,1,0,0
S8285701,Waved,#24082285,W3732R044811,AS,1,0,0
S8285723,Waved,#24082291,W51432R014,AS,1,0,0
S8285759,Waved,#24082293,W9918R01003,AS,1,0,0
S8285739,Accepted,#24082292,W7066R018581,AS,1,0,0
V8285790,Backorder,#24082292,W6334R014,AS,1,0,0
S8285739,Accepted,#24082292,W9680R01004,AS,1,0,0
BO285739,Accepted,#24082292,W9777R013,AYS017,1,0,0
S8285779,Waved,#24082299,U3031RG021254,AS,1,0,0
S8285779,Waved,#24082299,A0480U055063,AS,1,0,0
S8285779,Waved,#24082299,U3031RG054424,AS,1,0,0
RF285785,Accepted,#24082299,A0648U01011,AYS093,1,0,0
S8285782,Picking,#24082300,W9557R062812,AS,1,0,0
S8285782,Picking,#24082300,W6295R062812,AS,1,0,0
S8285784,Waved,#24082304,W6334R013,AS,1,0,0
S8285796,Accepted,#24082307,M1205R055412,AS,1,0,0
S8285796,Accepted,#24082307,M3199R055412,AS,1,0,0
S8285796,Accepted,#24082307,A0545U055411,AS,1,0,0
S8285804,Waved,#24082314,W9514R012,AS,1,0,0
S8285804,Waved,#24082314,W9351RG01002,AS,1,0,0
S8285804,Waved,#24082314,W2737R012,AS,1,0,0
S8285804,Waved,#24082314,W2763R012,AS,1,0,0
S8285804,Waved,#24082314,W3814R011,AS,1,0,0
S8285804,Waved,#24082314,M5190R012,AS,1,0,0
S8285804,Waved,#24082314,W51432R011,AS,1,0,0
S8285806,Waved,#24082316,W6485R044811,AS,1,0,0
S8285806,Waved,#24082316,W51432R011,AS,1,0,0
S8285806,Waved,#24082316,W51432R044811,AS,1,0,0
TG285815,Ready,#24082320,W6334R044810,AYS003,1,0,0
TG285815,Ready,#24082320,W6334R038420,AYS003,1,0,0
S8285836,Waved,#24082333,W8278R044973,AS,1,0,0
S8285838,Waved,#24082340,W51383R032991,AS,1,0,0
S8285838,Waved,#24082340,W9777R012,AS,1,0,0
SP285838,Invoiced,#24082340,W9777R048312,AYS032,1,1,0
V8285855,Backorder,#24082346,W8277R038503,AS,1,0,0
S8285839,Accepted,#24082346,W8315R013,AS,1,0,0
V8285845,accepted,#24082347,M1205R054424,AV,1,0,0
V8285845,accepted,#24082347,M1205R046724,AV,1,0,0
V8285845,accepted,#24082347,A0467U038421,AV,1,0,0
V8285845,accepted,#24082347,M6154R054384,AV,1,0,0
V8285845,accepted,#24082347,M1257R054384,AV,1,0,0
V8285842,accepted,#24082348,M1224R005,AV,1,0,0
V8285851,accepted,#24082349,W51432R012,AV,1,0,0
S8285861,Waved,#24082351,U3032RG038423,AS,1,0,0
S8285862,Waved,#24082354,A0467U030401,AS,1,0,0
V8285884,accepted,#24082359,W6472RG012,AV,1,0,0
V8285884,accepted,#24082359,W6543R013,AV,1,0,0
V8285884,accepted,#24082359,W2675RG01003,AV,1,0,0
OA285884,Accepted,#24082359,W6543R054423,AYS015,1,0,0
S8285882,Manifested,#24082360,A0480U044973,AS,1,0,0
S8285882,Manifested,#24082360,W6334R044813,AS,1,0,0
S8285882,Manifested,#24082360,W2737R044814,AS,1,0,0
S8285890,Waved,#24082361,W6472RG054423,AS,1,0,0
D8285899,Invoiced,#24082361,W2763R054423,AM,1,1,0
D8285899,Invoiced,#24082361,W6472RG013,AM,1,1,0
D8285899,Invoiced,#24082361,U3031RG012,AM,1,1,0
S8285910,Waved,#24082367,W51432R044811,AS,1,0,0
S8285917,Waved,#24082371,A0648U044811,AS,1,0,0
V8285918,accepted,#24082373,W2774R011,AV,1,0,0
V8285918,accepted,#24082373,W9829R010,AV,1,0,0
V8285918,accepted,#24082373,W9677R011,AV,1,0,0
S8285918,Manifested,#24082373,W2704R010,AS,2,0,0
S8285918,Manifested,#24082373,A0518U011,AS,1,0,0
S8285918,Manifested,#24082373,W8278R044970,AS,1,0,0
S8285918,Manifested,#24082373,A0769W032991,AS,1,0,0
S8285918,Manifested,#24082373,A0769W011,AS,1,0,0
S8285922,Waved,#24082376,M2078R013,AS,1,0,0
NO285920,Ready,#24082375,A0648U044481,AYS100,1,0,0
S8285923,Waved,#24082377,W51432R044811,AS,1,0,0
S8285923,Waved,#24082377,W51432R044812,AS,1,0,0
S8285929,Waved,#24082382,W9555R048313,AS,1,0,0
S8285930,Waved,#24082383,W1449R032992,AS,1,0,0
S8285930,Waved,#24082383,U6009R055831,AS,1,0,0
BM285930,Accepted,#24082383,U3039R055831,AYS120,1,0,0
S8285943,Accepted,#24082394,W6495R013,AS,1,0,0
S8285943,Accepted,#24082394,W5604R013,AS,1,0,0
S8285957,Waved,#24082398,W9680R01004,AS,1,0,0
S8285957,Waved,#24082398,W6519R01004,AS,1,0,0
S8285959,Picking,#24082400,W2675RG00012,AS,1,0,0
S8285959,Picking,#24082400,W6289R038423,AS,1,0,0
S8285959,Picking,#24082400,W6472RG044812,AS,1,0,0
S8285959,Picking,#24082400,W9845R044813,AS,1,0,0
S8285971,XBHOSP,#24082402,W9918R01003,AS,1,0,0
S8285971,XBHOSP,#24082402,W54309R01003,AS,1,0,0
S8285961,Waved,#24082404,A0414U011,AS,1,0,0
S8285976,Waved,#24082405,U3031RG044813,AS,1,0,0
S8285998,Waved,#24082409,W8165R040641,AS,1,0,0
S8285998,Waved,#24082409,W6355R011,AS,1,0,0
S8286000,Waved,#24082412,M5190R038423,AS,1,0,0
S8286002,Waved,#24082413,W7055R025131,AS,1,0,0
S8286002,Waved,#24082413,N7011F00012OZ,AS,1,0,0
S8286002,Waved,#24082413,W3946R044812,AS,1,0,0
S8286002,Waved,#24082413,W2791R044811,AS,1,0,0
S8286002,Waved,#24082413,W51432R044812,AS,1,0,0
S8286013,Waved,#24082416,M6145R030404,AS,1,0,0
S8286013,Waved,#24082416,M1235R030404,AS,1,0,0
S8286024,Waved,#24082420,W6240R011,AS,1,0,0
S8286241,Waved,EXCHL-23819117-1,W6289R014,AS,1,0,0
S8286034,Waved,#24082424,W6240R000,AS,1,0,0
D8286080,Invoiced,#24082425,W9680R064012,AM,1,1,0
D8286080,Invoiced,#24082425,W51298R01003,AM,1,1,0
D8286120,Invoiced,#24082430,M1251R012,AM,1,1,0
D8286120,Invoiced,#24082430,M1228R012,AM,1,1,0
D8286120,Invoiced,#24082430,M1224R012,AM,1,1,0
S8286091,Waved,#24082431,W2791R044812,AS,1,0,0
S8286124,Waved,#24082434,U5012RG013,AS,1,0,0
S8286124,Waved,#24082434,U3031RG013,AS,1,0,0
S8286135,Waved,#24082440,A0247U025971,AS,1,0,0
S8286135,Waved,#24082440,A0029U025971,AS,1,0,0
S8286135,Waved,#24082440,W7192R025971,AS,1,0,0
S8286153,Waved,#24082447,W6240R002,AS,1,0,0
S8286153,Waved,#24082447,W2675RG00011,AS,1,0,0
V8286189,accepted,#24082462,M4166R035004,AV,1,0,0
S8286175,Waved,#24082460,A0480U053842,AS,1,0,0
S8286175,Waved,#24082460,W9536R029102,AS,1,0,0
S8286183,Waved,#24082463,U5013RG044810,AS,1,0,0
S8286183,Waved,#24082463,U3031RG044810,AS,1,0,0
S8286183,Waved,#24082463,W5766R044810,AS,1,0,0
S8286183,Waved,#24082463,W3869R010,AS,1,0,0
S8286196,Waved,#24082467,W9845R054421,AS,1,0,0
V8286198,Backorder,#24082469,W6472RG010,AS,1,0,0
S8286217,Waved,#24082470,W1404R013,AS,2,0,0
S8286214,Waved,#24082472,M1205R013,AS,1,0,0
S8286237,Accepted,#24082474,W51432R038420,AS,1,0,0
S8286250,Waved,#24082479,W6491R033201,AS,1,0,0
S8286256,Waved,#24082482,W6240R013,AS,1,0,0
S8286274,Picking,#24082483,W9760R044812,AS,1,0,0
S8286274,Picking,#24082483,W3946R044811,AS,1,0,0
S8286274,Picking,#24082483,W51432R044810,AS,1,0,0
S8286259,Waved,#24082484,W54172R065091,AS,1,0,0
CO286297,Ready,#24082488,W6405R012,AYS076,1,0,0
V8286320,accepted,#24082495,A0225U048311,AV,1,0,0
V8286320,accepted,#24082495,A0225U058171,AV,1,0,0
V8286320,accepted,#24082495,A0225U011,AV,1,0,0
S8286337,Waved,#24082494,W54187R044812,AS,1,0,0
S8286300,Accepted,#24082492,W51432R011,AS,1,0,0
S8286341,Waved,#24082496,W6289R013,AS,2,0,0
V8286348,accepted,#24082501,A0290U061491,AV,1,0,0
V8286348,accepted,#24082501,U5013RG060271,AV,1,0,0
S8286358,Waved,#24082504,B2010FR200ML,AS,2,0,0
BS286363,Accepted,#24082516,M1224R044573,AYS092,1,0,0
S8286367,Waved,#24082517,W6334R054424,AS,1,0,0
S8286367,Waved,#24082517,W9680R01004,AS,1,0,0
S8286373,Waved,#24082518,W51432R011,AS,1,0,0
V8286382,Backorder,#24082523,W6472RG010,AS,1,0,0
V8286375,accepted,#24082524,U5013RG025121,AV,1,0,0
V8286375,accepted,#24082524,U3032RG025121,AV,1,0,0
S8286392,Accepted,#24082530,W54187R011,AS,1,0,0
S8286402,Waved,#24082534,A0467U011,AS,1,0,0
S8286411,Accepted,#24082538,W9730R014,AS,1,0,0
S8286411,Accepted,#24082538,W2675RG01004,AS,1,0,0
S8286411,Accepted,#24082538,W9536R014,AS,1,0,0
MA286414,Ready,#24082541,A0497U060101,AYS083,1,0,0
S8286430,Waved,#24082546,W3869R044812,AS,1,0,0
S8286430,Waved,#24082546,W5561R044812,AS,1,0,0
S8286430,Waved,#24082546,W9557R044812,AS,1,0,0
S8286440,Manifested,#24082547,W3869R044814,AS,1,0,0
S8286440,Manifested,#24082547,A0648U044811,AS,1,0,0
SJ286484,Accepted,#24082558,W5766R062812,AYS060,1,0,0
S8286506,Waved,#24082560,B2002F00011.7OZ,AS,1,0,0
WT286509,Invoiced,#24082560,W54220R01003,AYS033,1,1,0
SH286537,Accepted,#24082567,W54309R063321,AYS004,1,0,0
SH286537,Accepted,#24082567,W9918R063321,AYS004,1,0,0
S8286536,Waved,#24082569,W3601R001,AS,1,0,0
S8286550,Waved,#24082578,W8261R052792,AS,1,0,0
S8286552,XBADDR,#24082581,W6240R013,AS,1,0,0
S8286555,Waved,#24082584,W7192R011,AS,1,0,0
S8286560,Picking,#24082586,W2791R044813,AS,1,0,0
S8286560,Picking,#24082586,A0029U025121,AS,1,0,0
S8286560,Picking,#24082586,W2763R032993,AS,1,0,0
S8286560,Picking,#24082586,W5630R054422,AS,1,0,0
S8286560,Picking,#24082586,W9856R054422,AS,1,0,0
S8286560,Picking,#24082586,A0485W054423,AS,1,0,0
S8286577,Waved,#24082589,W6240R012,AS,1,0,0
S8286567,Waved,#24082590,W2737R003,AS,1,0,0
S8286570,Accepted,#24082596,W2675RG063560,AS,1,0,0
S8286570,Accepted,#24082596,W2675RG054870,AS,1,0,0
S8286596,Accepted,#24082602,W3859R032992,AS,1,0,0
V8286605,accepted,#24082603,U3043RG060243,AV,1,0,0
V8286605,accepted,#24082603,U3031RG054983,AV,1,0,0
V8286605,accepted,#24082603,U3031RG021253,AV,1,0,0
S8286616,Picking,#24082608,W5766R044811,AS,1,0,0
S8286616,Picking,#24082608,W9845R044812,AS,1,0,0
S8286615,Waved,#24082607,A0286W052011,AS,1,0,0
KC286630,Ready,#24082611,W3295R029101,AYS024,1,0,0
S8286656,Accepted,#24082614,W3847R038502,AS,1,0,0
S8286659,Waved,#24082620,W9730R012,AS,1,0,0
S8286680,XBHOSP,#24082625,W51432R044813,AS,1,0,0
S8286680,XBHOSP,#24082625,W1430R014,AS,1,0,0
V8286691,accepted,#24082628,W51432R012,AV,1,0,0
HG286698,Accepted,#24082634,W6289R063262,AYS037,1,0,0
HG286698,Accepted,#24082634,W6557R054872,AYS037,1,0,0
V8286699,Backorder,#24082637,A0684U011,AV,1,0,0
SP286707,Invoiced,#24082640,W9797R0136DD,AYS032,1,1,0
S8286734,Waved,#24082647,W6290R013,AS,1,0,0
S8286735,Waved,#24082652,M6169R038423,AS,1,0,0
S8286748,Waved,#24082654,W51432R044812,AS,1,0,0
S8286757,Waved,#24082658,W6145R003,AS,1,0,0
S8286757,Waved,#24082658,W6334R013,AS,1,0,0
S8286757,Waved,#24082658,W9609R002,AS,1,0,0
S8286751,Manifested,#24082659,W9557R044814,AS,1,0,0
S8286751,Manifested,#24082659,N7011F00012OZ,AS,1,0,0
S8286751,Manifested,#24082659,W9789R060354,AS,1,0,0
S8286751,Manifested,#24082659,W54211R044811,AS,1,0,0
S8286751,Manifested,#24082659,W3732R044810,AS,1,0,0
S8286751,Manifested,#24082659,W2791R044813,AS,1,0,0
S8286768,Waved,#24082664,U3031RG054423,AS,1,0,0
LS286768,Accepted,#24082664,U5012RG054422,AYS055,1,0,0
S8286770,Waved,#24082665,U3031RG054423,AS,1,0,0
S8286776,Picking,#24082669,W6480R013,AS,1,0,0
S8286776,Picking,#24082669,W6289R038423,AS,1,0,0
S8286776,Picking,#24082669,W1484R054873,AS,1,0,0
S8286776,Picking,#24082669,W9918R054872,AS,1,0,0
V8286795,accepted,#24082670,W51432R012,AV,1,0,0
V8286801,accepted,#24082673,A0242U060211,AV,1,0,0
V8286801,accepted,#24082673,A0519U062813,AV,1,0,0
V8286801,accepted,#24082673,A0648U044811,AV,1,0,0
S8286836,Waved,#24082679,M1205R038424,AS,1,0,0
S8286812,Waved,#24082680,A0545U011,AS,1,0,0
S8286815,Waved,#24082681,W6240R010,AS,1,0,0
S8286860,Waved,#24082683,W4721R002,AS,1,0,0
S8286860,Waved,#24082683,W8278R056172,AS,1,0,0
S8286859,Waved,#24082686,W6472RG054422,AS,1,0,0
S8286859,Waved,#24082686,U3031RG054423,AS,1,0,0
WT286923,Invoiced,#24082690,W9918R01001,AYS033,1,1,0
WT286923,Invoiced,#24082690,W6557R01001,AYS033,1,1,0
S8286885,Waved,#24082691,A0648U044481,AS,1,0,0
S8286885,Waved,#24082691,W9777R012,AS,1,0,0
S8286885,Waved,#24082691,W6240R012,AS,1,0,0
S8286883,Waved,#24082692,W8137R012,AS,1,0,0
V8286946,accepted,#24082693,U3031RG044812,AV,1,0,0
V8286946,accepted,#24082693,A0648U044811,AV,1,0,0
V8286946,accepted,#24082693,W6472RG044812,AV,1,0,0
V8286946,accepted,#24082693,U5013RG038422,AV,1,0,0
V8286946,accepted,#24082693,W51432R012,AV,1,0,0
MA286904,Ready,#24082694,W1406R038420,AYS083,1,0,0
PA286960,Ready,#24082702,W9777R032991,AYS021,1,0,0
S8286980,Waved,#24082712,W9680R01004,AS,1,0,0
S8286980,Waved,#24082712,W51298R01003,AS,1,0,0
S8286984,Picking,#24082713,M1257R040644,AS,1,0,0
S8286984,Picking,#24082713,M5198R040643,AS,1,0,0
S8286984,Picking,#24082713,W3869R044812,AS,1,0,0
S8286984,Picking,#24082713,W2737R044812,AS,1,0,0
S8286984,Picking,#24082713,W51432R044812,AS,1,0,0
S8286984,Picking,#24082713,W1406R003,AS,1,0,0
V8286984,accepted,#24082713,W51432R012,AV,1,0,0
BS286984,Accepted,#24082713,M1224R044573,AYS092,1,0,0
S8286992,Waved,#24082716,W2675RG054871,AS,1,0,0
S8287021,Manifested,#24082719,A0480U053844,AS,1,0,0
S8287021,Manifested,#24082719,M1228R038426,AS,1,0,0
S8287021,Manifested,#24082719,M6123R038426,AS,1,0,0
S8287052,Manifested,#24082724,U3041RG013,AS,1,0,0
S8287052,Manifested,#24082724,U5013RG013,AS,1,0,0
S8287051,Waved,#24082722,W6334R038422,AS,1,0,0
BH287061,Accepted,#24082726,W1484R038501,AYS001,1,0,0
S8287038,Waved,#24082725,U5012RG010,AS,1,0,0
S8287038,Waved,#24082725,U3032RG011,AS,1,0,0
S8287074,Waved,#24082728,U3031RG044811,AS,1,0,0
S8287074,Waved,#24082728,W51432R044811,AS,1,0,0
WFM87072,Invoiced,#24082730,W51263R048312,AYS112,1,1,0
S8287099,Manifested,#24082732,A0480U00013,AS,1,0,0
S8287099,Manifested,#24082732,W54177R01002,AS,1,0,0
S8287156,Waved,#24082746,U3031RG054422,AS,1,0,0
S8287159,Waved,#24082751,A0518U011,AS,1,0,0
NO287173,Ready,#24082752,A0290U01001,AYS100,1,0,0
OC287207,Invoiced,#24082753,W3937R014,AYS030,1,1,0
S8287219,Waved,#24082758,M5198R013,AS,1,0,0
V8287252,accepted,#24082759,W9802R060272,AV,1,0,0
V8287252,accepted,#24082759,W5473R060272,AV,1,0,0
S8287249,Waved,#24082760,W9777R012,AS,1,0,0
S8287251,Waved,#24082761,N7011F00012OZ,AS,1,0,0
S8287251,Waved,#24082761,W1444R012,AS,1,0,0
S8287251,Waved,#24082761,W1444R002,AS,1,0,0
S8287233,Waved,#24082762,W6334R013,AS,1,0,0
S8287233,Waved,#24082762,W6334R038423,AS,1,0,0
S8287238,Picking,#24082763,M1251R030403,AS,1,0,0
S8287266,Waved,#24082773,W6240R014,AS,1,0,0
V8287327,Backorder,#24082778,W2737R040644,AS,1,0,0
S8287292,Waved,#24082778,W2737R044814,AS,1,0,0
S8287321,Waved,#24082782,W54172R063552,AS,1,0,0
S8287321,Waved,#24082782,W51154R044812,AS,1,0,0
S8287342,Waved,#24082786,A0590U05438065,AS,1,0,0
S8287343,Manifested,#24082789,W8278R056173,AS,1,0,0
S8287343,Manifested,#24082789,A0480U01002,AS,1,0,0
S8287343,Manifested,#24082789,W9918R054874,AS,1,0,0
SH287344,Accepted,#24082789,W6557R054872,AYS004,1,0,0
S8287382,Manifested,#24082794,W9533R013,AS,1,0,0
S8287382,Manifested,#24082794,U5012RG012,AS,1,0,0
S8287382,Manifested,#24082794,W2799R012,AS,1,0,0
S8287382,Manifested,#24082794,W54284R012,AS,1,0,0
V8287386,accepted,#24082795,W51432R012,AV,1,0,0
V8287386,accepted,#24082795,W51432R044812,AV,1,0,0
S8287389,Accepted,#24082799,W2564R002,AS,1,0,0
S8287389,Accepted,#24082799,W6145R012,AS,1,0,0
S8287389,Accepted,#24082799,W9587R012,AS,1,0,0
S8287389,Accepted,#24082799,W7066R018581,AS,1,0,0
S8287391,Waved,#24082805,W6334R012,AS,1,0,0
S8287402,Waved,#24082809,A0685U05273060,AS,1,0,0
S8287402,Waved,#24082809,A0685U05273065,AS,1,0,0
S8287449,Waved,#24082819,W8176R011,AS,1,0,0
S8287469,Waved,#24082828,W6491R033202,AS,1,0,0
S8287480,Waved,#24082837,A0494U001,AS,1,0,0
S8287480,Waved,#24082837,A0494U011,AS,1,0,0
S8287514,Waved,#24082840,W5475R002,AS,1,0,0
S8287527,Waved,#24082843,A0778U052001,AS,1,0,0
S8287542,Waved,#24082848,A0648U044481,AS,1,0,0
S8287542,Waved,#24082848,A0685U0100070,AS,1,0,0
S8287542,Waved,#24082848,W51154R012,AS,1,0,0
